title,location,work_type,pay_period,avg_max_salary,avg_min_salary
Software Engineering Lead,"Richmond, VA",FULL_TIME,YEARLY,109000.0,73000.0
"Software Engineering Manager (C, AIX)","Berkeley Heights, NJ",FULL_TIME,YEARLY,225000.0,150000.0
"Software Engineering Manager II, Google Cloud Unified Fulfillment Optimization","Kirkland, WA",FULL_TIME,YEARLY,283000.0,185000.0
"Software Engineering Manager II, Google Cloud Unified Fulfillment Optimization","Seattle, WA",FULL_TIME,YEARLY,283000.0,185000.0
"Software Engineering Manager II, Google Cloud Unified Fulfillment Optimization","Sunnyvale, CA",FULL_TIME,YEARLY,283000.0,185000.0
Software Engineering Sr Manager/Director/Senior Director,"San Francisco, CA",FULL_TIME,YEARLY,305600.0,188200.0
Software Engineering Supervisor,United States,FULL_TIME,YEARLY,150.0,120.0
Software Platform UI Frameworks Screener - Apple Vision Pro,"Cupertino, CA",FULL_TIME,YEARLY,241500.0,132300.0
Software Quality Assurance Engineer,"Atlanta, GA",CONTRACT,HOURLY,156000.0,156000.0
Software and Systems Engineer,"Chantilly, VA",FULL_TIME,YEARLY,186000.0,81800.0
Soho Support Coordinator - Membership,"New York, NY",FULL_TIME,HOURLY,47840.0,41600.0
Solar Consultant,United States,OTHER,MONTHLY,120000.0,84000.0
Solar Customer Service Representative,"Glendale, CA",FULL_TIME,HOURLY,45760.0,37440.0
Solution Architect,"Scottsdale, AZ",FULL_TIME,YEARLY,139266.0,96012.0
Solution Architect- Data Engineering Any Cloud must have Databricks,United States,FULL_TIME,YEARLY,160000.0,140000.0
Solutions Architect,"Chicago, IL",FULL_TIME,YEARLY,180000.0,160000.0
"Solutions Engineer - Synthetic Biology: Early Stage Project, X","Mountain View, CA",FULL_TIME,YEARLY,216000.0,140000.0
Sourcing Manager,"Bowling Green, KY",FULL_TIME,YEARLY,55000.0,45000.0
"Sourcing Manager, Procurement",United States,CONTRACT,HOURLY,137716.8,129105.6
Sous Chef,"Charlotte, NC",FULL_TIME,YEARLY,77000.0,61000.0
Sous Chef,"Hoboken, NJ",FULL_TIME,YEARLY,80000.0,70000.0
Sous Chef,"Miami, FL",FULL_TIME,YEARLY,61000.0,55000.0
Spec-Retail,"Montgomeryville, PA",FULL_TIME,YEARLY,56000.0,43000.0
Special Education Teacher → $2500 Sign-on Bonus!,"Essex Junction, VT",FULL_TIME,YEARLY,70000.0,70000.0
Special Education Teacher → $2500 Sign-on Bonus!!,"Michigan City, IN",FULL_TIME,YEARLY,55000.0,55000.0
Special Situations Analyst,"Jersey City, NJ",FULL_TIME,YEARLY,275000.0,225000.0
Specialist - IT Product Development,"New York, NY",FULL_TIME,YEARLY,237209.0,117042.0
"Specialist, Investment Analytics","Charlotte, NC",FULL_TIME,YEARLY,89800.0,51900.0
"Specialist, Offsite Media","San Diego, CA",FULL_TIME,YEARLY,112600.0,75100.0
"Specialist, Process Excellence and Compliance (1265)",United States,FULL_TIME,YEARLY,85200.0,64900.0
"Specialty Associate Team Leader (Beer, Wine, Cheese & Chocolate Assistant Department Manager)","Glastonbury, CT",FULL_TIME,HOURLY,54350.4,39624.0
Specimen Accessioner,"San Diego, CA",FULL_TIME,HOURLY,40560.0,35880.0
"Specimen Management Technician, Referral Testing (Medical Lab)","Charlottesville, VA",FULL_TIME,HOURLY,51542.4,33259.2
Speech Language Pathologist,"Jacksonville, FL",FULL_TIME,YEARLY,72100.0,62500.0
Speech Language Pathologist,"Lexington, MA",FULL_TIME,HOURLY,124800.0,104000.0
Speech Language Pathologist,"Midland, TX",FULL_TIME,YEARLY,85100.0,70100.0
Speech Language Pathologist,"Spring Hill, FL",FULL_TIME,YEARLY,68000.0,60000.0
Speech Language Pathologist (SLP) - Pediatric Homecare,"Colorado Springs, CO",FULL_TIME,YEARLY,176800.0,67200.0
Speech-Language Pathologist - Inpatient Rehab/ Acute Care,"Delano, CA",FULL_TIME,YEARLY,133600.0,93136.0
Sr Accountant,"Walton, KY",FULL_TIME,YEARLY,75.0,70.0
Sr Acct Manager-Business Sls,"Irvine, CA",FULL_TIME,YEARLY,88000.0,48000.0
Sr Acct Manager-SLED Sales,"Lone Tree, CO",FULL_TIME,YEARLY,88000.0,48000.0
"Sr Associate III, Device Quality",United States,FULL_TIME,YEARLY,151800.0,94200.0
Sr Bank Operations Support,"Riverside, CA",FULL_TIME,HOURLY,57428.799999999996,38292.8
Sr Bank Operations Support - Account Support,"Irvine, CA",FULL_TIME,HOURLY,60153.600000000006,40102.4
Sr Building Special Inspector,"New York, NY",CONTRACT,YEARLY,106700.0,59300.0
"Sr Business Intelligence Engineer III, Strategies Labor BI","Seattle, WA",FULL_TIME,YEARLY,202800.0,104300.0
Sr Business System Analyst - East Coast,"Princeton, NJ",CONTRACT,HOURLY,145600.0,124800.0
"Sr Connect Specialist Solutions Architect, US-East","Atlanta, GA",FULL_TIME,YEARLY,239000.0,122900.0
Sr Controls Engineer,"Piqua, OH",FULL_TIME,YEARLY,120000.0,95000.0
"Sr Customer Success Manager, Strategic Account Services","Austin, TX",FULL_TIME,YEARLY,212800.0,99500.0
Sr Data Engineer,"Boston, MA",CONTRACT,YEARLY,141440.0,120640.0
Sr Database Design Analyst ,United States,CONTRACT,HOURLY,153920.0,135200.0
Sr Engineer (Distribution Engineering),"Omaha, NE",FULL_TIME,YEARLY,126996.0,101597.0
Sr Engineering Manager - Digitalization,"Lone Tree, CO",FULL_TIME,YEARLY,219216.45,159430.16
Sr Enterprise Project Manager - REMOTE,"Durham, NC",CONTRACT,HOURLY,166400.0,135200.0
Sr Full Stack Java Engineer,"North Carolina, United States",FULL_TIME,YEARLY,130000.0,110000.0
Sr Integration Developer - Temporary Full Time,"Redwood Valley, CA",FULL_TIME,HOURLY,187200.0,166400.0
Sr Leader- Corporate FP&A,"Irvine, CA",FULL_TIME,YEARLY,175000.0,155000.0
Sr Principal Silicon Validation Engineer,"San Jose, CA",FULL_TIME,YEARLY,273000.0,147000.0
Sr Product Engineer,"Milpitas, CA",FULL_TIME,YEARLY,164600.0,85900.0
Sr Project Manager - Supply Chain,"Charlotte, NC",FULL_TIME,YEARLY,160000.0,140000.0
Sr Property Accountant,"Clearwater, Florida, United States",FULL_TIME,YEARLY,90000.0,75000.0
Sr QA Automation Engineer,"San Francisco, CA",FULL_TIME,YEARLY,160000.0,94400.0
Sr Software Engineer,"Milwaukee, WI",FULL_TIME,YEARLY,125000.0,115000.0
Sr Sourcing Manager (Fresh)- Remote,"Providence, RI",FULL_TIME,HOURLY,169104.0,90292.79999999999
"Sr Specialist, Government Contracts (Remote in Florida)","Florida, United States",FULL_TIME,YEARLY,88511.0,45390.0
"Sr Tech Recruiting & Business Development Associate (Agency, On-site, Full Desk)","Los Angeles, CA",FULL_TIME,YEARLY,100000.0,50000.0
Sr. AR Specialist,"Newark, CA",TEMPORARY,HOURLY,89440.0,72800.0
"Sr. ASIC Design Engineer - RTL, PCIe, CXL","San Jose, CA",FULL_TIME,YEARLY,225000.0,175000.0
"Sr. ASIC Design Verification Engineer - UVM, PCIe, CXL","San Jose, CA",FULL_TIME,YEARLY,225000.0,150000.0
Sr. Advanced R&D Engineer,"Broomfield, CO",FULL_TIME,YEARLY,178000.0,118000.0
"Sr. Analyst, Analytics","San Diego, CA",FULL_TIME,YEARLY,130700.0,87100.0
"Sr. Analyst, Marketing Analytics","San Francisco, CA",FULL_TIME,YEARLY,140000.0,90000.0
"Sr. Associate Scientist, Downstream Development","San Carlos, CA",FULL_TIME,YEARLY,121000.0,107000.0
Sr. BI Analyst (Video Streaming),"Los Angeles, CA",CONTRACT,HOURLY,156000.0,114400.0
Sr. Bilingual Copywriter (Canadian French),"Torrance, CA",FULL_TIME,YEARLY,105200.0,91900.0
Sr. Buyer/Planner,"Buffalo, NY",FULL_TIME,YEARLY,82000.0,75000.0
Sr. COBOL Programmer - Part Time - 25 hours per week,"Columbia, SC",PART_TIME,HOURLY,99840.0,99840.0
Sr. Clinical Project Manager,Greater Boston,CONTRACT,HOURLY,249600.0,208000.0
Sr. Cybersecurity Analyst,"Tempe, AZ",FULL_TIME,YEARLY,88500.0,77595.0
Sr. Data Engineer,"Austin, TX",CONTRACT,HOURLY,145600.0,135200.0
Sr. Demand Planner,New York City Metropolitan Area,FULL_TIME,YEARLY,90000.0,80000.0
Sr. Desktop Support Engineer,"Newark, NJ",FULL_TIME,HOURLY,64480.0,62400.0
Sr. Director of Talent Acquisition,"Nashville, TN",FULL_TIME,YEARLY,165000.0,165000.0
Sr. Electrical Engineer  $110-155k plus bonus,"Ogden, UT",FULL_TIME,YEARLY,155000.0,110000.0
"Sr. Engineering Manager, Vehicle","San Diego, CA",FULL_TIME,YEARLY,230000.0,147273.0
"Sr. Environmental, Health, & Safety Manager","Dublin, CA",FULL_TIME,YEARLY,108934.0,87147.0
Sr. Event Manager--Graphics Design Focus,United States,FULL_TIME,YEARLY,90000.0,80000.0
Sr. Experience Research Lead (Hybrid),"Columbus, OH",TEMPORARY,HOURLY,141440.0,120640.0
Sr. Financial Analyst,"El Segundo, CA",FULL_TIME,YEARLY,85000.0,75000.0
Sr. Financial Analyst - Global Public Company,"Columbus, Ohio Metropolitan Area",FULL_TIME,YEARLY,100000.0,90000.0
"Sr. Full Stack .NET Developer, contract","Houston, TX",CONTRACT,HOURLY,200720.0,166400.0
Sr. Graphic Designer,United States,FULL_TIME,YEARLY,110000.0,90000.0
Sr. IT Business Analyst (Agile),"Chesterfield, MO",FULL_TIME,HOURLY,139360.0,124800.0
"Sr. Instructional Designer, Sales Training & Enablement - Walmart Connect (Manager II, Learning and Development)","San Bruno, CA",FULL_TIME,YEARLY,139000.0,65000.0
Sr. Intake and Conflicts Attorney,Washington DC-Baltimore Area,FULL_TIME,YEARLY,160000.0,105000.0
Sr. Loan Accounting Specialist- Onsite Role,"San Diego, CA",CONTRACT,HOURLY,54080.0,47840.0
"Sr. Manager, Community Product Management , Amazon Global Communities","Seattle, WA",FULL_TIME,YEARLY,265000.0,142500.0
"Sr. Manager, Customer Engagement & Medical Information Systems","Cambridge, MA",CONTRACT,HOURLY,166400.0,104000.0
"Sr. Manager, Head of PMO","San Jose, CA",FULL_TIME,YEARLY,266900.0,181600.0
"Sr. Manager, Paw Media","San Diego, CA",FULL_TIME,YEARLY,209100.0,139400.0
Sr. Material Handler,"Menlo Park, CA",FULL_TIME,HOURLY,70720.0,62400.0
Sr. Multimedia Designer---- 100 % REMOTE,"Vienna, VA",CONTRACT,HOURLY,156000.0,145600.0
Sr. Payroll Operations Analyst,"Phoenix, AZ",CONTRACT,HOURLY,114400.0,104000.0
Sr. Performance Quality Engineer,"Santa Clara, CA",FULL_TIME,YEARLY,200200.0,117800.0
Sr. Power System Engineer,"Vancouver, WA",FULL_TIME,YEARLY,200000.0,150000.0
Sr. Principal Engineer – Transactional Analytics /C++ (Remote),United States,FULL_TIME,YEARLY,253000.0,161000.0
Sr. Process Engineer  $90-125k plus bonus,"Ogden, UT",FULL_TIME,YEARLY,120000.0,90000.0
Sr. Product Manager,"San Diego, CA",FULL_TIME,YEARLY,152800.0,101900.0
"Sr. Product Manager, Growth","Los Angeles, CA",FULL_TIME,YEARLY,160000.0,97000.0
"Sr. Product Manager, TOM","Nashville, TN",FULL_TIME,YEARLY,206000.0,110700.0
"Sr. Product Manager, Technical, Amazon","New York, NY",FULL_TIME,YEARLY,235200.0,121000.0
"Sr. Product Manager-Tech, Workforce Intelligence","Arlington, VA",FULL_TIME,YEARLY,235200.0,121000.0
"Sr. Program Manager, Selling Partner Trust","Seattle, WA",FULL_TIME,YEARLY,185000.0,92500.0
Sr. Project Manager,"Chicago, IL",FULL_TIME,YEARLY,135000.0,114750.0
Sr. Project Manager Mechanical Construction,"Fresno, CA",FULL_TIME,YEARLY,130000.0,110000.0
Sr. Python Engineer / Tech Lead,United States,FULL_TIME,YEARLY,250000.0,180000.0
Sr. SAP SCM Analyst ( PP / MM )    ,"Houston, TX",FULL_TIME,YEARLY,170000.0,155000.0
"Sr. Security Engineer , Robotics Security","Dallas, TX",FULL_TIME,YEARLY,247600.0,136000.0
Sr. Software Development Engineer - WholeFood Digital Tech,"San Diego, CA",FULL_TIME,YEARLY,261500.0,134500.0
Sr. Software Engineer,Greater Houston,FULL_TIME,YEARLY,130000.0,100000.0
"Sr. Specialist, Product Management","New York, NY",FULL_TIME,YEARLY,137000.0,89000.0
Sr. Superintendent,"Madison, WI",FULL_TIME,YEARLY,150000.0,110000.0
"Sr. Supplier Industrialization Engineer, Passives","Palo Alto, CA",FULL_TIME,YEARLY,300000.0,80000.0
Sr. Tableau Developer,"Rutherford, NJ",FULL_TIME,YEARLY,150000.0,100000.0
Sr. Talent Acquisition Recruiter,"San Diego, CA",FULL_TIME,YEARLY,105000.0,95000.0
"Sr. Technical Program Manager, Customer Logistics Security","Jersey City, NJ",FULL_TIME,YEARLY,231400.0,119000.0
Sr. Technician,"Carpinteria, CA",FULL_TIME,YEARLY,75100.0,45100.0
Sr. Therapeutics Discovery Technician ,"Frederick County, MD",FULL_TIME,YEARLY,78500.0,60000.0
Sr/Lead Embedded Software Engineer,Detroit Metropolitan Area,FULL_TIME,YEARLY,130000.0,110000.0
Stabilizing Families Attorney - Self-Help Legal Access Center Attorney,"Lancaster, CA",TEMPORARY,YEARLY,84000.0,64480.0
Staff Accountant,"Alexandria, VA",FULL_TIME,YEARLY,80000.0,60000.0
Staff Accountant,"Boston, MA",FULL_TIME,YEARLY,80000.0,75000.0
Staff Accountant,"Dallas, TX",FULL_TIME,YEARLY,85000.0,65000.0
Staff Accountant,"Denver, CO",FULL_TIME,YEARLY,65000.0,50000.0
Staff Accountant,"El Segundo, CA",FULL_TIME,YEARLY,70000.0,60000.0
Staff Accountant,"Fayetteville, AR",FULL_TIME,YEARLY,60000.0,55000.0
Staff Accountant,"Gaithersburg, MD",FULL_TIME,YEARLY,75.0,55.0
Staff Accountant,"Georgetown, TX",FULL_TIME,YEARLY,60000.0,45000.0
Staff Accountant,Greater Tampa Bay Area,FULL_TIME,YEARLY,75000.0,65000.0
Staff Accountant,"Lancaster, PA",FULL_TIME,YEARLY,65000.0,45000.0
Staff Accountant,"Lewisville, TX",CONTRACT,HOURLY,83200.0,62400.0
Staff Accountant,"Long Beach, CA",FULL_TIME,YEARLY,80000.0,55000.0
Staff Accountant,"Los Angeles, CA",FULL_TIME,HOURLY,62400.0,56160.0
Staff Accountant,"Miami, FL",FULL_TIME,YEARLY,70000.0,65000.0
Staff Accountant,"New York, NY",FULL_TIME,YEARLY,66000.0,63000.0
Staff Accountant,"Newport Beach, CA",FULL_TIME,YEARLY,75000.0,65000.0
Staff Accountant,"Rockford, MI",FULL_TIME,YEARLY,70000.0,60000.0
Staff Accountant,"St Louis Park, MN",FULL_TIME,YEARLY,85000.0,65000.0
Staff Accountant,United States,CONTRACT,HOURLY,93600.0,62400.0
Staff Accountant,United States,FULL_TIME,YEARLY,69000.0,50000.0
Staff Accountant,"Watertown, MA",FULL_TIME,YEARLY,95000.0,90000.0
Staff Accountant ,"Carlsbad, CA",FULL_TIME,YEARLY,65000.0,49800.0
Staff Accountant ,"Fountain Valley, CA",FULL_TIME,YEARLY,85000.0,75000.0
"Staff Accountant, Portfolio Reporting","San Diego, CA",FULL_TIME,YEARLY,93000.0,55000.0
Staff Accountant- Family Office,"New York, NY",FULL_TIME,YEARLY,120000.0,100000.0
Staff Attorney,"Los Angeles, CA",FULL_TIME,YEARLY,95000.0,85000.0
"Staff Connectivity Security Researcher, Google Pixel","Atlanta, GA",FULL_TIME,YEARLY,283000.0,185000.0
"Staff Connectivity Security Researcher, Google Pixel","Chicago, IL",FULL_TIME,YEARLY,283000.0,185000.0
"Staff Connectivity Security Researcher, Google Pixel","Mountain View, CA",FULL_TIME,YEARLY,283000.0,185000.0
"Staff Connectivity Security Researcher, Google Pixel","San Diego, CA",FULL_TIME,YEARLY,283000.0,185000.0
Staff Data Engineer,United States,FULL_TIME,YEARLY,180000.0,145000.0
Staff Electrical Engineer (R&D),"Rochester, NY",FULL_TIME,YEARLY,148000.0,82000.0
Staff Embedded Software QA Engineer,"Campbell, CA",FULL_TIME,YEARLY,175125.0,85000.0
"Staff Engineer -Color, Material, and Finish NPI","Kohler, WI",FULL_TIME,YEARLY,122300.0,96300.0
"Staff Engineer, Firmware","San Jose, CA",FULL_TIME,YEARLY,218000.0,108000.0
Staff Environmental Air Quality Engineer,"Minneapolis, MN",CONTRACT,HOURLY,108160.0,91520.0
Staff Fuel Tax Accountant,"Tempe, AZ",FULL_TIME,YEARLY,65000.0,60000.0
"Staff Manufacturing Engineer, NPD","Andover, MA",FULL_TIME,YEARLY,150000.0,130000.0
Staff Mechanical Engineer,San Francisco Bay Area,FULL_TIME,YEARLY,220000.0,180000.0
Staff Nurse (RN),"Capitola, CA",FULL_TIME,HOURLY,110136.0,91145.6
Staff Nurse (RN),"Stockton, CA",FULL_TIME,HOURLY,105913.6,87651.2
Staff Pharmacist,"Wichita, KS",CONTRACT,HOURLY,131040.0,120640.0
"Staff Pharmacist Store 423 – Modified Hours **Relocation Available** Hilton Head, SC","Hilton Head Island, SC",FULL_TIME,YEARLY,120000.0,88000.0
Staff Product Manager - Competition,"Long Beach, CA",FULL_TIME,YEARLY,220000.0,183000.0
Staff Project Controls Specialist,"Houston, TX",CONTRACT,HOURLY,114400.0,72800.0
Staff Safety & Systems Investigator,United States,FULL_TIME,YEARLY,218500.0,148600.0
Staff Scientist - GMP for Stem Cell Therapies,"Duarte, CA",FULL_TIME,HOURLY,245440.0,70720.0
Staff Software Engineer,Buffalo-Niagara Falls Area,FULL_TIME,YEARLY,240000.0,210000.0
"Staff Software Engineer, Edge Proxy",United States,FULL_TIME,YEARLY,220100.0,176080.0
"Staff Software Engineer, Google Cloud Unified Fulfillment Optimization","Kirkland, WA",FULL_TIME,YEARLY,283000.0,185000.0
"Staff Software Engineer, Google Cloud Unified Fulfillment Optimization","New York, NY",FULL_TIME,YEARLY,283000.0,185000.0
"Staff Software Engineer, Google Cloud Unified Fulfillment Optimization","Pittsburgh, PA",FULL_TIME,YEARLY,283000.0,185000.0
"Staff Software Engineer, Google Cloud Unified Fulfillment Optimization","Sunnyvale, CA",FULL_TIME,YEARLY,283000.0,185000.0
"Staff Software Engineer, Infrastructure, Google Cloud Application Modernization","Seattle, WA",FULL_TIME,YEARLY,283000.0,185000.0
"Staff Software Engineer, Infrastructure, Google Cloud Security and Privacy","Sunnyvale, CA",FULL_TIME,YEARLY,283000.0,185000.0
Staff Trainer - Douglaston Pre-School - QSAC Education,"New York, NY",FULL_TIME,HOURLY,83200.0,47840.0
Staff/Registered Nurse,"Richmond, IN",CONTRACT,HOURLY,135200.0,124800.0
Staffing Recruiter,"City of Industry, CA",FULL_TIME,HOURLY,93600.0,52000.0
Staffing Solutions Manager,"Bradenton, FL",FULL_TIME,YEARLY,65000.0,55000.0
Standardized Patient Educator,"New York, NY",TEMPORARY,HOURLY,93121.6,66851.2
State & Local Tax Intern - Summer 2024 (San Francisco),"San Francisco, CA",FULL_TIME,HOURLY,76960.0,58240.0
State & Local Tax Intern - Winter 2024 (San Francisco),"San Francisco, CA",FULL_TIME,HOURLY,76960.0,58240.0
State Farm Sales Representative,"Alpharetta, GA",FULL_TIME,YEARLY,80000.0,50000.0
State Income Tax Director,United States,FULL_TIME,YEARLY,220000.0,150000.0
Steakhouse Server,"New York, NY",FULL_TIME,HOURLY,104000.0,31200.0
Sterile Processing Technician I,"Bellingham, WA",FULL_TIME,HOURLY,65395.200000000004,43555.200000000004
"Sterile Processing Technician I, 1.0 FTE, Nights","Bellingham, WA",FULL_TIME,HOURLY,65395.200000000004,43555.200000000004
Sterile Processing Technician Lead,"Bellingham, WA",FULL_TIME,HOURLY,82596.8,46904.0
Steward/Dishwasher Substitute ,"New York, NY",FULL_TIME,HOURLY,79539.2,59654.4
Stock Administrator,"Mountain View, CA",FULL_TIME,YEARLY,130000.0,106000.0
Storage Engineer,"Joliet, IL",CONTRACT,HOURLY,147680.0,106080.0
Storage Sales Specialist,"Los Angeles, CA",FULL_TIME,YEARLY,405600.0,180600.0
"Store Assistant, Full Time","Kent, WA",FULL_TIME,HOURLY,44678.4,42078.4
Store Baker,"Chappaqua, NY",FULL_TIME,HOURLY,43576.0,34320.0
Store General Manager,"Downey, CA",FULL_TIME,HOURLY,121680.0,76960.0
Store Manager,"El Monte, CA",FULL_TIME,YEARLY,90000.0,80000.0
Store Manager,"Gainesville, FL",FULL_TIME,YEARLY,90300.0,68250.0
Store Manager,"Lexington, SC",FULL_TIME,YEARLY,60000.0,50000.0
Store Manager,"Sacramento, CA",FULL_TIME,YEARLY,98444.0,64500.0
Store Manager,"Sarasota, FL",FULL_TIME,YEARLY,77700.0,55500.0
Store Manager,"Seattle, WA",FULL_TIME,YEARLY,85000.0,85000.0
Store Manager (RLDP),"Redondo Beach, CA",FULL_TIME,YEARLY,124954.39,75952.67
Store Support Operator,"Enon, OH",CONTRACT,HOURLY,41600.0,31200.0
Strategic Account Executive (SLED),"Washington, DC",FULL_TIME,YEARLY,150000.0,135000.0
"Strategic Advisor, Strategy and Operations, Google Play Games","Mountain View, CA",FULL_TIME,YEARLY,167000.0,114000.0
Strategic Communications Lead,"Edgewood, MD",FULL_TIME,YEARLY,166000.0,73100.0
"Strategic Communications Specialist, Junior","Washington, DC",FULL_TIME,YEARLY,93000.0,45400.0
"Strategic Communications Specialist, Mid","Springfield, VA",FULL_TIME,YEARLY,119000.0,52100.0
Strategic Sales Executive - IT Managed Services,"San Francisco, CA",FULL_TIME,YEARLY,180000.0,165000.0
Strategic Sourcing Associate Category Manager - Logistics,"California, United States",FULL_TIME,YEARLY,119300.0,79500.0
Strategic Sourcing Manager,"Pleasanton, CA",CONTRACT,HOURLY,145600.0,104000.0
Strategy & Portfolio Innovation Analyst,"Brea, CA",FULL_TIME,YEARLY,120000.0,100000.0
Strategy & Portfolio Innovation Analyst,"Chicago, IL",FULL_TIME,YEARLY,120000.0,100000.0
Strategy & Portfolio Innovation Analyst,"Northbrook, IL",FULL_TIME,YEARLY,120000.0,100000.0
Strategy & Portfolio Innovation Analyst,"Triangle, NC",FULL_TIME,YEARLY,120000.0,100000.0
